tweet_id,date_and_time,tweet,,
5.75827E+17,Thu Mar 12 01:15:11 +0000 2015,Here's Why Madonna Says She's Going to Keep Showing Off Her Butt http://wp.me/p2yZYB-vS4 http://pbs.twimg.com/media/B_2_6lsXAAAmcNg.jpg,,
5.7582E+17,Thu Mar 12 00:45:05 +0000 2015,This Pregnant Model's Selfies Sparked a Social Media Debate  http://ow.ly/KdAVz http://pbs.twimg.com/media/B_25B1TWYAAJ09Q.jpg,,
5.75815E+17,Thu Mar 12 00:25:19 +0000 2015,16 creative (and healthy!) chicken recipes: http://pubx.ch/18xLBTI (via @dailyburn),,
5.75809E+17,Thu Mar 12 00:01:55 +0000 2015,Treat yourself to a transformative getaway at the #HealthTotalWellness weekend at @CanyonRanch! Details here: http://ow.ly/FqKpe,,
5.75805E+17,Wed Mar 11 23:45:23 +0000 2015,Crunched for time? Try this 20-minute fat-burning workout for results in less time: http://ow.ly/KczGM,,
5.75797E+17,Wed Mar 11 23:15:18 +0000 2015,"The Sugar Industry Shaped Government Advice On Cavities, Report Finds http://wp.me/p2yZYB-vSU via  @TIME http://pbs.twimg.com/media/B_2kem8UwAAcDYR.jpg",,
5.75787E+17,Wed Mar 11 22:35:21 +0000 2015,Ditch delivery and make homemade pizza instead! Try this recipe for healthier Hawaiian pie: http://ow.ly/JQ5kB,,
5.75762E+17,Wed Mar 11 20:55:26 +0000 2015,Learn 17 surprising ways to sharpen your memory: http://ow.ly/K9FW0,,
5.75729E+17,Wed Mar 11 18:45:42 +0000 2015,Lose 8 pounds in 2 weeks with this healthy eating plan (complete with tasty recipe ideas!) --&gt; http://ow.ly/K9Gs7,,
5.75697E+17,Wed Mar 11 16:35:16 +0000 2015,Build lean muscle with our top 10 strength-training moves: http://ow.ly/K9GQs,,
5.75675E+17,Wed Mar 11 15:10:55 +0000 2015,"Maker of Children's Tylenol, Motrin to Plead Guilty to Selling Contaminated Medications http://wp.me/p2yZYB-vSe http://pbs.twimg.com/media/B_01nAPUcAAZFXO.jpg",,
5.75666E+17,Wed Mar 11 14:35:56 +0000 2015,Why Ashton Kutcher Is Ticked That Men’s Bathrooms Don't Have Diaper Changing Stations http://wp.me/p2yZYB-vRY http://pbs.twimg.com/media/B_0tmvWWEAAzh5_.jpg,,
5.75658E+17,Wed Mar 11 14:02:54 +0000 2015,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! http://ow.ly/FqKi1,,
5.75634E+17,Wed Mar 11 12:25:12 +0000 2015,30 brilliant insights about mindful living: http://pubx.ch/1GyUWcA (via @LiveSonima),,
5.75591E+17,Wed Mar 11 09:35:16 +0000 2015,We've got 25 creative ways to cut 500 calories a day: http://ow.ly/K9Jww,,
5.75562E+17,Wed Mar 11 07:40:31 +0000 2015,Stop sabotaging your happiness! Learn the 12 WORST habits for your mental health: http://ow.ly/K9Ecc,,
5.7553E+17,Wed Mar 11 05:35:06 +0000 2015,Your nighttime routine could be keeping you up at night. See the 20 things you should NEVER do before bed: http://ow.ly/K9EC2,,
5.75518E+17,Wed Mar 11 04:45:14 +0000 2015,How Meditation Can Help You Date Authentically http://ow.ly/KaVy4  via @LiveSonima http://pbs.twimg.com/media/B_ymZ8rWwAAHTFq.jpg,,
5.7551E+17,Wed Mar 11 04:15:12 +0000 2015,What You Should Know About Waist Training http://wp.me/p2yZYB-vRi http://pbs.twimg.com/media/B_yfh4vUcAATWaG.jpg,,
5.75503E+17,Wed Mar 11 03:45:08 +0000 2015,The Lip-Plumping Gadget You Definitely Should Not Try http://ow.ly/Kat9I http://pbs.twimg.com/media/B_yYpWcWAAAkKQA.jpg,,
5.75496E+17,Wed Mar 11 03:20:20 +0000 2015,Low libido? The reason could be in your medicine cabinet. See 11 drugs that can affect your sex drive: http://ow.ly/K6Eam,,
5.75486E+17,Wed Mar 11 02:40:13 +0000 2015,You don't have to settle for a slow metabolism. Learn 11 ways to boost your calorie burn with minimum effort --&gt; http://ow.ly/K6zmV,,
5.7548E+17,Wed Mar 11 02:15:22 +0000 2015,What Is Melatonin and Should You Really Take It for Sleep? http://wp.me/p2yZYB-vPz  via @DailyBurn http://pbs.twimg.com/media/B_yEGdcWQAAiD7g.jpg,,
5.75472E+17,Wed Mar 11 01:45:08 +0000 2015,We Tried It: Orangetheory Fitness http://wp.me/p2yZYB-vDu http://pbs.twimg.com/media/B_x9LnvVEAAoHP4.jpg,,
5.75465E+17,Wed Mar 11 01:15:34 +0000 2015,Can’t Focus? How to Tell When It’s Time to Try Medication http://ow.ly/K9t0b http://pbs.twimg.com/media/B_x2aegW8AAjSii.jpg,,
5.75457E+17,Wed Mar 11 00:45:33 +0000 2015,Why Including THIS Food in a Plant-Based Diet Could Lower Colon Cancer Risk http://wp.me/p2yZYB-vOo http://pbs.twimg.com/media/B_xviv9WwAAz1mq.jpg,,
5.75452E+17,Wed Mar 11 00:25:12 +0000 2015,We've got the heartburn help you need. Discover the 13 foods that can help fight acid reflux: http://ow.ly/K6y7r,,
5.75447E+17,Wed Mar 11 00:01:59 +0000 2015,Enjoy an aah-mazing weekend with HEALTH editors at @CanyonRanch. Exclusive offer with code HealthTotalWellness http://ow.ly/FqKaH,,
5.75435E+17,Tue Mar 10 23:15:27 +0000 2015,4 Tricks to Save Recipes That Don't Come Out Quite Right http://wp.me/p2yZYB-vCC http://pbs.twimg.com/media/B_xa680WcAAmC6a.jpg,,
5.75426E+17,Tue Mar 10 22:40:20 +0000 2015,14 best vegan and vegetarian protein sources to help you stay slim and healthy: http://ow.ly/K6zWY,,
5.754E+17,Tue Mar 10 20:55:18 +0000 2015,Getting enough sleep but still feeling sluggish? See 14 surprising reasons why you're still so tired --&gt; http://ow.ly/K6yHQ,,
5.75367E+17,Tue Mar 10 18:45:24 +0000 2015,Going out to eat doesn't have to derail your diet. Learn the 7 secrets to making dining out healthier --&gt; http://ow.ly/K6Bx9,,
5.75334E+17,Tue Mar 10 16:35:23 +0000 2015,4 ways to eat more (and still lose weight!) --&gt; http://ow.ly/K6Du6,,
5.75327E+17,Tue Mar 10 16:05:41 +0000 2015,Why Praising Children Too Much Could Turn Them Into Little Narcissists http://wp.me/p2yZYB-vOP http://pbs.twimg.com/media/B_v4jh9WEAAL1ds.jpg,,
5.75305E+17,Tue Mar 10 14:40:24 +0000 2015,Our yoga expert @KristinMcGee will show you how to keep your plank in proper alignment: http://ow.ly/K6wu8,,
5.75271E+17,Tue Mar 10 12:25:09 +0000 2015,Rise and shine with more energy! Start your day off right with these good-for-you breakfast foods: http://ow.ly/K6x3x,,
5.75228E+17,Tue Mar 10 09:35:12 +0000 2015,Not flexible? No problem! You can still do these 12 yoga poses to improve your flexibility from head to toe: http://ow.ly/K6C1s,,
5.75199E+17,Tue Mar 10 07:40:08 +0000 2015,Dropping pounds doesn't just affect the scale. See the 15 surprising things nobody tells you about losing weight: http://ow.ly/K6CsV,,
5.75168E+17,Tue Mar 10 05:35:13 +0000 2015,Migraines are very different from your standard headache. See the 18 symptoms that set it apart: http://ow.ly/K6yom,,
5.75134E+17,Tue Mar 10 03:20:24 +0000 2015,13 reasons to have more sex (besides the obvious) --&gt; http://ow.ly/K1Iyn,,
5.75124E+17,Tue Mar 10 02:40:14 +0000 2015,See the 10 mistakes that make cravings MUCH worse: http://ow.ly/K1HJf,,
5.75109E+17,Tue Mar 10 01:40:06 +0000 2015,Why Certain Noises Drive Some People Totally Nuts http://wp.me/p2yZYB-vHL http://pbs.twimg.com/media/B_sycIjU8AIljr3.jpg,,
5.75103E+17,Tue Mar 10 01:15:29 +0000 2015,8 Ways to Bounce Back After Disappointment http://wp.me/p2yZYB-vO5 http://pbs.twimg.com/media/B_sszoaUsAAxRYB.jpg,,
5.7509E+17,Tue Mar 10 00:25:09 +0000 2015,"Trust us, you won’t need a midnight snack after eating these 10 filling meals:  http://ow.ly/K1ChQ",,
5.75084E+17,Tue Mar 10 00:01:53 +0000 2015,Join us and @CanyonRanch for the #HealthTotalWellness weekend. Exclusive offer with code HealthTotalWellness at http://ow.ly/FqK1j,,
5.75074E+17,Mon Mar 09 23:20:06 +0000 2015,5 Delicious Snacks You Haven’t Tried http://ow.ly/K7RxG http://ow.ly/i/8WHiK,,
5.75064E+17,Mon Mar 09 22:40:26 +0000 2015,"Olive oil may be a kitchen staple, but these 3 alternatives are just as tasty and healthy: http://ow.ly/K1dAF",,
5.7505E+17,Mon Mar 09 21:44:44 +0000 2015,"Lisa Bonchek Adams, Who Wrote Extensively About Her Cancer, Dies http://wp.me/p2yZYB-vPj via @TIME",,
5.75037E+17,Mon Mar 09 20:55:19 +0000 2015,Shorts season will be here before you know it. Tone up your lower body with these moves: http://ow.ly/K1d8w,,
5.75023E+17,Mon Mar 09 19:57:15 +0000 2015,Planet Fitness Cancels Woman’s Membership After ‘Inappropriate’ Complaints About Transgender Woman in the Locker Room http://ow.ly/K7xrZ,,
5.75005E+17,Mon Mar 09 18:45:32 +0000 2015,Has your job been getting you down lately? Watch out for these 7 sneaky types of work-related stress: http://ow.ly/K1CsT,,
5.74972E+17,Mon Mar 09 16:35:15 +0000 2015,Got a stomachache? Pinpoint the pain with this handy guide: http://ow.ly/K1I8Z,,
5.74953E+17,Mon Mar 09 15:20:43 +0000 2015,3 Proven Treatments That Can Ease Your PMS Symptoms http://ow.ly/K6vhL,,
5.74943E+17,Mon Mar 09 14:40:28 +0000 2015,Cut your workout in half with these 3 strength-training moves that work multiple muscle groups: http://ow.ly/K1d4p,,
5.74933E+17,Mon Mar 09 14:02:55 +0000 2015,Discover a new you this year at the #HealthTotalWellness weekend at @CanyonRanch! Get more details here: http://ow.ly/FqJPi,,
5.74909E+17,Mon Mar 09 12:25:12 +0000 2015,You’ll become a regular runner in no time with these 15 tips for racking up the miles: http://ow.ly/K1HQG,,
5.74866E+17,Mon Mar 09 09:35:13 +0000 2015,Here's the real deal on 10 common sweeteners.: http://ow.ly/K1CRE,,
5.74837E+17,Mon Mar 09 07:40:31 +0000 2015,"We've got the simple solutions to skin problems like redness, dark spots, and acne: http://ow.ly/K1Ink",,
5.74806E+17,Mon Mar 09 05:35:10 +0000 2015,Make over your libido with these tips for better-than-ever sex: http://ow.ly/K1J6L,,
5.74772E+17,Mon Mar 09 03:20:21 +0000 2015,"If you’re trying for a baby, here's what you should know about the 10 things that can affect your guy’s sperm: http://ow.ly/K1FSy",,
5.74762E+17,Mon Mar 09 02:40:12 +0000 2015,Having a tough time falling asleep? See the 20 things you should NOT do before bed: http://ow.ly/K1h6I,,
5.74728E+17,Mon Mar 09 00:25:06 +0000 2015,Did you know baking soda can double as a beauty product? See 12 creative beauty uses for this kitchen staple: http://ow.ly/K1yIH,,
5.74701E+17,Sun Mar 08 22:40:22 +0000 2015,Healthy eating made easy: We've got 7 super suppers you'll enjoy all week long --&gt; http://ow.ly/JYFyu,,
5.74671E+17,Sun Mar 08 20:40:19 +0000 2015,The hundred is a classic Pilates move that really works your abs. @KristinMcGee shows you how it's done: http://ow.ly/K18c2,,
5.74642E+17,Sun Mar 08 18:45:20 +0000 2015,Make your sweat sessions count! Avoid the 10 cheats that blow your calorie burn: http://ow.ly/K1E4o,,
5.74609E+17,Sun Mar 08 16:35:25 +0000 2015,Perfect pairing: See the 11 superfoods that are just better when eaten together --&gt; http://ow.ly/K1A0C,,
5.7458E+17,Sun Mar 08 14:40:22 +0000 2015,Get a flat belly in 4 weeks with this tummy-toning routine: http://ow.ly/JYEJ6,,
5.74546E+17,Sun Mar 08 12:25:06 +0000 2015,"Feel better fast: These 10 foods can help you fight back against colds, allergies, heartburn, and more --&gt; http://ow.ly/K1GW2",,
5.74504E+17,Sun Mar 08 09:35:05 +0000 2015,Bread isn’t the only source of whole grains. Look to these 16 other options for more variety: http://ow.ly/K1F68,,
5.74475E+17,Sun Mar 08 07:40:14 +0000 2015,"Feeling parched? If you’re getting enough water, these 14 surprising causes of dehydration might be to blame: http://ow.ly/K1FHT",,
5.74458E+17,Sun Mar 08 06:35:08 +0000 2015,Migraines are the WORST. Get some relief with these 6 easy habits that can prevent pain --&gt; http://ow.ly/K1Fnk,,
5.74424E+17,Sun Mar 08 04:20:07 +0000 2015,Boost your libido with the right foods! See what you should eat—and what you should avoid—to rev up your sex drive: http://ow.ly/K1DGd,,
5.74414E+17,Sun Mar 08 03:40:15 +0000 2015,Keep your furry friend safe! Learn about these 14 surprising pet poisoning dangers: http://ow.ly/K1gGN,,
5.7438E+17,Sun Mar 08 01:25:06 +0000 2015,Hair loss isn’t just a man’s problem. Get the facts on how it affects women: http://ow.ly/K1Dbj,,
5.74354E+17,Sat Mar 07 23:40:11 +0000 2015,9 real reasons to make beans a part of your regular diet: http://ow.ly/K1D57,,
5.74327E+17,Sat Mar 07 21:55:19 +0000 2015,These 4 soothing stretches prevent knee pain and keep your limbs limber and strong: http://ow.ly/K16Af,,
5.74295E+17,Sat Mar 07 19:45:25 +0000 2015,Trying to lose weight? Star adding some of these foods to your diet plan—these 30 picks are all under 40 calories! http://ow.ly/K1DYI,,
5.74262E+17,Sat Mar 07 17:35:13 +0000 2015,"If you’re tired of the same old bowl of greens, give these 20 fresh salad ideas a try: http://ow.ly/K1Ce4",,
5.74233E+17,Sat Mar 07 15:40:25 +0000 2015,This 10-minute fat-blasting routine is also an instant energizer! http://ow.ly/JYEDP,,
5.74199E+17,Sat Mar 07 13:25:06 +0000 2015,No time for breakfast? We’ve got you covered with these 5 fast meals: http://ow.ly/K1dr8,,
5.74156E+17,Sat Mar 07 10:35:04 +0000 2015,Fiber does so many wonders for your body. Make sure you get enough with these 20 fiber-rich foods: http://ow.ly/K1GGO,,
5.74127E+17,Sat Mar 07 08:40:13 +0000 2015,It's easier to cope with anxiety when you realize where it's coming from. See 17 surprising sources of stress: http://ow.ly/K1hQ0,,
5.74096E+17,Sat Mar 07 06:35:03 +0000 2015,Fix your dry spell STAT. See 10 reasons why you’re not having sex more often: http://ow.ly/K1GoS,,
5.74062E+17,Sat Mar 07 04:20:12 +0000 2015,Stuck in a relationship rut? See 20 ways to fall in love all over again: http://ow.ly/JYM58,,
5.74058E+17,Sat Mar 07 04:05:11 +0000 2015,"The best teas to drink for for better sleep, weight loss, stress reduction, and more: http://ow.ly/JSpe6",,
5.74052E+17,Sat Mar 07 03:40:28 +0000 2015,Be a multitasker: 7 GENIUS (and safe!) off-label uses for over-the-counter meds: http://ow.ly/JYDpF,,
5.74046E+17,Sat Mar 07 03:15:10 +0000 2015,"Men Are Bigger Narcissists Than Women, Which Is Both Good and Bad for Them http://wp.me/p2yZYB-vMq http://pbs.twimg.com/media/B_drbaCVAAASRTH.jpg",,
5.74031E+17,Sat Mar 07 02:15:18 +0000 2015,3 Weird Causes of Dark Circles That Have Nothing to Do With Lack of Sleep http://ow.ly/K18sZ http://pbs.twimg.com/media/B_dduiRWEAA3qYl.jpg,,
5.74023E+17,Sat Mar 07 01:45:21 +0000 2015,"Try this hamstring stretch after your workout to help build strong, pain-free knees: http://ow.ly/K18rv",,
5.74018E+17,Sat Mar 07 01:25:10 +0000 2015,A perfect pairing: These 11 superfoods simply work better together --&gt; http://ow.ly/JYNRM,,
5.74012E+17,Sat Mar 07 01:01:46 +0000 2015,Treat yourself to a transformative getaway at the #HealthTotalWellness weekend at @CanyonRanch! Details here: http://ow.ly/FqIom,,
5.74008E+17,Sat Mar 07 00:45:34 +0000 2015,What 5 Women Would Tell Their Younger Selves http://wp.me/p2yZYB-vJY  #DearMe http://pbs.twimg.com/tweet_video_thumb/B_dJMKSUsAAvptc.png,,
5.73998E+17,Sat Mar 07 00:05:18 +0000 2015,3 Delicious Spice Mixes You Can Make at Home http://wp.me/p2yZYB-v5y http://pbs.twimg.com/media/B_c_-OdVEAA5H_K.jpg,,
5.73992E+17,Fri Mar 06 23:40:31 +0000 2015,The single leg straight leg stretch doesn't just feel good after a workout—it also helps tone your tummy! http://ow.ly/JVJTZ,,
5.73978E+17,Fri Mar 06 22:45:05 +0000 2015,Why Full-Fat Dairy May Be Healthier Than Low-Fat http://wp.me/p2yZYB-vMG  via @TIME http://pbs.twimg.com/media/B_ctnJAWEAAEa9g.jpg,,
5.73965E+17,Fri Mar 06 21:55:15 +0000 2015,9 little tweaks that make walking workouts MUCH more effective: http://ow.ly/JYkEk,,
5.73948E+17,Fri Mar 06 20:45:39 +0000 2015,How Much Coffee Should You Really Be Drinking? http://ow.ly/K1Prc  by @CynthiaSass http://pbs.twimg.com/media/B_cSRpJXAAAeUUq.jpg,,
5.73932E+17,Fri Mar 06 19:45:17 +0000 2015,The secret to fighting fatigue midday could be eating the right foods. See which ones can give you more energy: http://ow.ly/JYNz7,,
5.73912E+17,Fri Mar 06 18:26:03 +0000 2015,How One Woman’s Pay-It-Forward Gesture May Save Six People’s Lives http://ow.ly/K1DfJ http://pbs.twimg.com/media/B_byU06VEAArLBB.jpg,,
5.739E+17,Fri Mar 06 17:35:11 +0000 2015,Trying to cut back or stop your soda habit? Try these 13 tricks to giving it up for GOOD: http://ow.ly/JYLPa,,
5.73893E+17,Fri Mar 06 17:10:23 +0000 2015,This Domestic Violence PSA Makes a Powerful Statement with #The Dress http://wp.me/p2yZYB-vMA  via @TIME http://pbs.twimg.com/media/B_bhAUlXAAAuwur.png,,
5.73871E+17,Fri Mar 06 15:40:14 +0000 2015,Get the biggest bang for your workout minutes. Try this 15-minute total-body workout that tones every muscle group: http://ow.ly/JYE8z,,
5.73861E+17,Fri Mar 06 15:02:52 +0000 2015,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! http://ow.ly/FqIjJ,,
5.73837E+17,Fri Mar 06 13:25:23 +0000 2015,A kettlebell is a fun fitness accessory to add to your workout routine. Learn how to do a perfect kettlebell swing: http://ow.ly/JVJub,,
5.73794E+17,Fri Mar 06 10:35:14 +0000 2015,These 20 things could be harming your health. See what you should throw away ASAP: http://ow.ly/JYMOC,,
5.73765E+17,Fri Mar 06 08:40:11 +0000 2015,Need a reignite your relationship? Try these 29 ways to make yours healthier in less than a month! http://ow.ly/JYLlg,,
5.73734E+17,Fri Mar 06 06:35:07 +0000 2015,Can't sleep? Try this soothing meditation for a sounder snooze: http://ow.ly/JYIYH,,
5.73713E+17,Fri Mar 06 05:15:08 +0000 2015,Move of the Week: Kneeling Side Leg Circles http://wp.me/p2yZYB-vM5  #FitnessFriday http://pbs.twimg.com/media/B_Y9TH7XAAEK0Vf.jpg,,
5.73706E+17,Fri Mar 06 04:45:16 +0000 2015,10 Overnight Masks for Your Most Productive Beauty Sleep Ever http://wp.me/p2yZYB-vJZ  via @POPSUGARBeauty http://pbs.twimg.com/media/B_Y2dc_WQAAuSm2.jpg,,
5.737E+17,Fri Mar 06 04:20:18 +0000 2015,Turn your bedroom into a hotspot for sex! Try these 10 ways to make your space even sexier: http://ow.ly/JVTNF,,
5.73695E+17,Fri Mar 06 04:00:42 +0000 2015,Foam roll your way to a tighter butt in just three moves: http://ow.ly/JSoY3,,
5.7369E+17,Fri Mar 06 03:40:15 +0000 2015,5 ways sleep deprivation affects your diet: http://ow.ly/JZkhN (via @HealthyLiving),,
5.73683E+17,Fri Mar 06 03:15:19 +0000 2015,Why Watching Sad Movies Could Make You Eat More http://wp.me/p2yZYB-vGD http://pbs.twimg.com/media/B_Yh36JVEAEyXp2.jpg,,
5.73676E+17,Fri Mar 06 02:45:30 +0000 2015,This Incredibly Moving Video Proves That Love Is the Same for All of Us http://wp.me/p2yZYB-vK2  #LoveHasNoLabels http://pbs.twimg.com/media/B_YbDIqVAAAuGk3.jpg,,
